generation_id,prompt_condition,response_record_present,transport_success,content_present,valid_n,rejected_n,complete_100,fit_status,zipf_beta,zipf_r2,road_beta,road_r2,gdp_beta,gdp_r2,population_unique_ratio,population_log10_span,road_unique_ratio,road_log10_span,gdp_unique_ratio,gdp_log10_span,road_log_residual_sd,gdp_log_residual_sd
source_matched_blueprint_091,Blueprint prompt,1,1,1,93,0,0,ok,-1.0740308405611665,0.8903124872888688,0.9005200620170206,0.9969109056201826,1.0151440894332615,0.995987166264841,0.913978494623656,2.5920757704213617,0.967741935483871,2.294404121988471,0.978494623655914,2.471804931575037,0.0527586023747779,0.067817047211923
source_matched_baseline_092,Baseline prompt,1,1,1,91,0,0,ok,-0.3187799856867928,0.8578082209852884,0.9631710403793317,0.9781621536824926,1.1481146478163975,0.9684408339252816,1.0,0.5864616789132668,0.989010989010989,0.6125128047963919,0.989010989010989,0.6833923719735686,0.0457478575106919,0.0658839060572773
source_matched_blueprint_092,Blueprint prompt,1,1,1,84,0,0,ok,-1.3623099280699853,0.8545422759348569,0.8255759587695467,0.8575879617677935,0.9944226529678236,0.863588094531752,0.9761904761904762,4.204474653546934,0.8333333333333334,2.718778397689572,0.9761904761904762,3.1728946977521764,0.4559239023716605,0.5356056307196632
source_matched_baseline_093,Baseline prompt,1,1,1,92,0,0,ok,-0.311555619363253,0.7356642677378296,1.1391723335446031,0.9860300977519608,1.1691604150445143,0.982752266881192,1.0,0.5519942139495164,1.0,0.5868019167185246,0.9891304347826086,0.6451448920273106,0.0455154021675625,0.0519918708442852
source_matched_blueprint_093,Blueprint prompt,1,1,1,94,0,0,ok,-1.5904353907993656,0.9117682613061872,0.8208268400292892,0.9632571528334128,1.2535867069184663,0.9810073827213036,0.9148936170212766,2.539269161468507,0.925531914893617,1.9542425094393248,0.9680851063829788,3.245759355967277,0.2470294508019702,0.2687772776828105
source_matched_baseline_094,Baseline prompt,1,1,1,78,0,0,ok,-0.6210782751693055,0.875312681293706,0.7995766598005355,0.983235169611722,1.0760617315587613,0.9905166438712748,1.0,1.1059104470385197,1.0,0.7865079654830649,0.9743589743589745,1.0926729600648015,0.0634694701411429,0.0640060774422233
source_matched_blueprint_094,Blueprint prompt,1,1,1,90,0,0,ok,-1.2342368588317592,0.9047484794760684,0.6873837218615052,0.9958233737874864,0.8689460535619293,0.9908009577305192,1.0,2.5001865587883554,1.0,1.79835463647193,0.7777777777777778,2.3222192947339195,0.0533179292213115,0.1002820716256777
source_matched_baseline_095,Baseline prompt,1,1,1,87,0,0,ok,-0.5418344442213395,0.8566289644686245,1.007397727555125,0.9928294710957416,1.0440376408031355,0.992134263884454,1.0,0.9161004683746156,1.0,0.9491668620680712,1.0,0.9756406541405552,0.0461781918094224,0.0501416140548213
source_matched_blueprint_095,Blueprint prompt,1,1,1,81,1,0,ok,-0.8722727688988283,0.8526321630234649,0.8845358097604571,0.9925494748465096,1.02523106815638,0.9944799328590208,0.8888888888888888,1.4863619114545743,0.8148148148148148,1.1924816752438503,0.925925925925926,1.3961075397849827,0.0664372904752359,0.0662178473363062
source_matched_baseline_096,Baseline prompt,1,1,1,99,0,0,ok,-0.3369476742404598,0.7522074954399297,0.7772414654972752,0.9814215918278248,0.9180850211920848,0.9810623561994736,0.98989898989899,0.5962835055821003,0.9797979797979798,0.4585604419669966,1.0,0.5709603665644714,0.0385372496663382,0.0459669699022913
source_matched_blueprint_096,Blueprint prompt,1,1,1,92,0,0,ok,-1.8658678189636764,0.9095954195589072,0.495327623872846,0.9340953674688498,0.596187021522282,0.9599802922465932,1.0,3.223896940702605,1.0,1.8487323246693517,1.0,2.258060922270801,0.2378664839989945,0.2200729461150652
source_matched_baseline_097,Baseline prompt,1,1,1,92,0,0,ok,-0.3507070181223112,0.727710766766168,0.9385205261670856,0.99021142026484,1.1081853340596048,0.9965394455912392,0.6739130434782609,0.7107882705133175,0.5108695652173914,0.6886291709977996,0.9130434782608696,0.787027650973338,0.0354508218635287,0.0248098791531834
source_matched_blueprint_097,Blueprint prompt,1,1,1,94,0,0,ok,-1.5558217329752733,0.9080772877198784,0.8011081478924271,0.9951446366138592,1.0646309752183063,0.9837206087841606,0.9361702127659576,2.5572963100840305,0.9574468085106383,2.0494853630799184,0.925531914893617,2.786120180054919,0.0845211598598999,0.2068658613571193
source_matched_baseline_098,Baseline prompt,1,1,1,96,0,0,ok,-0.4648450309653445,0.7301500498841251,0.895440068801884,0.9925980745432208,1.1211558097279215,0.9914053302159748,1.0,1.0760636071542296,1.0,0.9276452662262492,0.9895833333333334,1.0847524469961345,0.0389585289448833,0.052593894508279
source_matched_blueprint_098,Blueprint prompt,1,1,1,86,0,0,ok,-1.1275092894442662,0.5632678664437646,0.8883636301864934,0.9960364216024672,1.0770504123721412,0.9975321160365058,1.0,2.501803719196693,1.0,2.290620308662217,1.0,2.8113887971973712,0.0775199972674273,0.0741057347760373
source_matched_baseline_099,Baseline prompt,1,1,1,94,0,0,ok,-0.578338657941997,0.8074706524317329,0.7067450451995583,0.9873091419687974,1.0623426682884365,0.9953155654678476,1.0,0.9640575611409216,0.8191489361702128,0.675017873210491,0.9574468085106383,1.0391436149743658,0.0477099148745658,0.0433950076651668
source_matched_blueprint_099,Blueprint prompt,1,1,1,70,0,0,ok,-1.62022210391711,0.8727045967749544,0.9557400185663106,0.9970133186650056,1.1315985304486231,0.997458150219248,1.0,2.5600295086412137,1.0,2.4014005407815446,1.0,2.790888071786576,0.0825434320555928,0.0901402505441245
source_matched_baseline_100,Baseline prompt,1,1,1,91,0,0,ok,-0.4013143921535245,0.8038835987164038,0.9887202014108736,0.998782264146663,1.0979897894158557,0.9942153697262645,1.0,0.7426034285393044,1.0,0.7281052112912318,0.956043956043956,0.7663168810349117,0.014271664182578,0.0346223022120825
source_matched_blueprint_100,Blueprint prompt,1,1,1,89,0,0,ok,-1.502970452741642,0.8856417911573844,0.8837275486925144,0.9697878316463924,1.053849798946653,0.9879408627165708,0.8876404494382022,3.2612628687924934,0.8426966292134831,2.968482948553935,0.9887640449438202,3.2717486993841707,0.2298007682519697,0.1715346505400841
